date,store_id,product_id,product_name,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday/promotion,competitor_pricing,seasonality
2024-11-25,1,P007,Parle-G 800g,Snacks,South,141,66,69,62,65,0,Cloudy,0,58.63,High
2024-11-25,1,P008,Surf Excel 1kg,Cleaning,South,227,37,51,38,220,0,Rainy,0,210.03,High
2024-11-25,1,P009,Amul Butter 500g,Dairy,South,188,48,52,44,275,20,Stormy,1,286.89,High
2024-11-25,1,P010,Red Label Tea 500g,Beverages,South,187,99,105,98,255,10,Rainy,0,265.36,High
2024-11-26,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,60,22,41,26,58,20,Rainy,0,62.03,High
2024-11-26,1,P002,Britannia Good Day 600g,Snacks,South,60,88,104,90,120,0,Stormy,0,119.65,High
2024-11-26,1,P003,Aashirvaad Atta 5kg,Staples,South,282,56,58,52,248,0,Rainy,0,269.07,High
2024-11-26,1,P004,Maggi 2-Minute Noodles,Snacks,South,143,102,118,98,48,20,Cloudy,0,51.85,High
2024-11-26,1,P005,Tata Salt 1kg,Staples,South,112,77,90,75,22,0,Sunny,0,20.31,High
2024-11-26,1,P006,Coca-Cola 600ml,Beverages,South,189,102,109,101,40,10,Stormy,0,37.74,High
2024-11-26,1,P007,Parle-G 800g,Snacks,South,99,30,36,33,65,5,Rainy,1,64.12,High
2024-11-26,1,P008,Surf Excel 1kg,Cleaning,South,174,108,119,105,220,15,Rainy,1,202.51,High
2024-11-26,1,P009,Amul Butter 500g,Dairy,South,100,51,67,47,275,5,Sunny,1,295.43,High
2024-11-26,1,P010,Red Label Tea 500g,Beverages,South,293,25,25,28,255,0,Rainy,0,276.43,High
2024-11-27,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,168,64,83,62,58,0,Stormy,0,61.72,High
2024-11-27,1,P002,Britannia Good Day 600g,Snacks,South,192,58,74,55,120,0,Rainy,0,127.4,High
2024-11-27,1,P003,Aashirvaad Atta 5kg,Staples,South,95,94,99,98,248,0,Rainy,1,272.37,High
2024-11-27,1,P004,Maggi 2-Minute Noodles,Snacks,South,225,76,78,74,48,0,Stormy,0,44.77,High
2024-11-27,1,P005,Tata Salt 1kg,Staples,South,115,82,97,83,22,0,Rainy,0,20.4,High
2024-11-27,1,P006,Coca-Cola 600ml,Beverages,South,268,113,113,108,40,5,Sunny,1,42.71,High
2024-11-27,1,P007,Parle-G 800g,Snacks,South,208,44,56,44,65,0,Rainy,0,59.06,High
2024-11-27,1,P008,Surf Excel 1kg,Cleaning,South,132,53,55,57,220,20,Sunny,1,225.45,High
2024-11-27,1,P009,Amul Butter 500g,Dairy,South,141,85,102,82,275,20,Stormy,0,256.77,High
2024-11-27,1,P010,Red Label Tea 500g,Beverages,South,85,103,118,107,255,10,Sunny,1,243.2,High
2024-11-28,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,285,48,62,46,58,0,Stormy,0,62.59,High
2024-11-28,1,P002,Britannia Good Day 600g,Snacks,South,108,70,75,72,120,10,Stormy,1,121.79,High
2024-11-28,1,P003,Aashirvaad Atta 5kg,Staples,South,100,60,60,59,248,0,Cloudy,0,225.52,High
2024-11-28,1,P004,Maggi 2-Minute Noodles,Snacks,South,189,67,81,67,48,5,Cloudy,0,44.97,High
2024-11-28,1,P005,Tata Salt 1kg,Staples,South,247,50,60,47,22,10,Sunny,0,22.71,High
2024-11-28,1,P006,Coca-Cola 600ml,Beverages,South,232,38,46,39,40,0,Rainy,0,40.79,High
2024-11-28,1,P007,Parle-G 800g,Snacks,South,255,82,98,78,65,20,Rainy,1,63.51,High
2024-11-28,1,P008,Surf Excel 1kg,Cleaning,South,185,63,72,66,220,0,Rainy,1,232.56,High
2024-11-28,1,P009,Amul Butter 500g,Dairy,South,179,55,63,58,275,0,Sunny,0,286.66,High
2024-11-28,1,P010,Red Label Tea 500g,Beverages,South,143,58,71,56,255,0,Sunny,0,265.68,High
2024-11-29,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,256,81,98,84,58,15,Stormy,0,62.53,High
2024-11-29,1,P002,Britannia Good Day 600g,Snacks,South,56,35,41,33,120,5,Cloudy,0,118.21,High
2024-11-29,1,P003,Aashirvaad Atta 5kg,Staples,South,250,46,50,44,248,20,Sunny,1,251.63,High
2024-11-29,1,P004,Maggi 2-Minute Noodles,Snacks,South,105,55,72,57,48,10,Stormy,1,48.68,High
2024-11-29,1,P005,Tata Salt 1kg,Staples,South,175,110,120,106,22,15,Stormy,0,22.84,High
2024-11-29,1,P006,Coca-Cola 600ml,Beverages,South,205,25,32,23,40,10,Sunny,0,38.29,High
2024-11-29,1,P007,Parle-G 800g,Snacks,South,150,81,87,82,65,15,Rainy,0,65.32,High
2024-11-29,1,P008,Surf Excel 1kg,Cleaning,South,270,51,60,52,220,5,Stormy,0,239.71,High
2024-11-29,1,P009,Amul Butter 500g,Dairy,South,191,49,51,53,275,0,Rainy,0,295.04,High
2024-11-29,1,P010,Red Label Tea 500g,Beverages,South,295,44,46,45,255,0,Stormy,0,260.23,High
2024-11-30,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,75,61,64,64,58,15,Cloudy,0,63.02,High
2024-11-30,1,P002,Britannia Good Day 600g,Snacks,South,60,97,116,95,120,20,Stormy,0,126.64,High
2024-11-30,1,P003,Aashirvaad Atta 5kg,Staples,South,219,49,68,52,248,20,Cloudy,1,229.82,High
2024-11-30,1,P004,Maggi 2-Minute Noodles,Snacks,South,213,47,51,42,48,20,Stormy,1,52.33,High
2024-11-30,1,P005,Tata Salt 1kg,Staples,South,187,66,70,70,22,15,Sunny,0,20.13,High
2024-11-30,1,P006,Coca-Cola 600ml,Beverages,South,294,128,132,129,40,20,Rainy,0,42.44,High
2024-11-30,1,P007,Parle-G 800g,Snacks,South,167,54,71,51,65,5,Cloudy,1,66.75,High
2024-11-30,1,P008,Surf Excel 1kg,Cleaning,South,283,138,138,135,220,0,Sunny,0,208.72,High
2024-11-30,1,P009,Amul Butter 500g,Dairy,South,223,106,116,106,275,10,Rainy,0,286.7,High
2024-11-30,1,P010,Red Label Tea 500g,Beverages,South,151,118,136,113,255,10,Stormy,0,252.67,High
2024-12-01,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,94,37,46,38,58,15,Rainy,0,52.73,High
2024-12-01,1,P002,Britannia Good Day 600g,Snacks,South,67,57,67,58,120,20,Rainy,0,108.56,High
2024-12-01,1,P003,Aashirvaad Atta 5kg,Staples,South,220,88,103,84,248,15,Stormy,0,268.44,High
2024-12-01,1,P004,Maggi 2-Minute Noodles,Snacks,South,179,87,89,90,48,0,Stormy,0,50.0,High
2024-12-01,1,P005,Tata Salt 1kg,Staples,South,264,110,116,105,22,5,Stormy,0,22.73,High
2024-12-01,1,P006,Coca-Cola 600ml,Beverages,South,172,73,74,75,40,0,Cloudy,0,43.88,High
2024-12-01,1,P007,Parle-G 800g,Snacks,South,289,66,84,66,65,5,Rainy,0,69.78,High
2024-12-01,1,P008,Surf Excel 1kg,Cleaning,South,64,104,122,101,220,20,Rainy,0,201.96,High
2024-12-01,1,P009,Amul Butter 500g,Dairy,South,292,91,97,95,275,5,Stormy,0,263.03,High
2024-12-01,1,P010,Red Label Tea 500g,Beverages,South,107,119,138,118,255,5,Stormy,0,276.3,High
2024-12-02,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,152,52,59,50,58,5,Stormy,1,54.35,High
2024-12-02,1,P002,Britannia Good Day 600g,Snacks,South,122,110,121,109,120,20,Sunny,0,128.6,High
2024-12-02,1,P003,Aashirvaad Atta 5kg,Staples,South,75,76,86,74,248,15,Stormy,0,269.2,High
2024-12-02,1,P004,Maggi 2-Minute Noodles,Snacks,South,71,42,48,44,48,0,Stormy,0,45.53,High
2024-12-02,1,P005,Tata Salt 1kg,Staples,South,176,45,50,44,22,0,Sunny,1,21.48,High
2024-12-02,1,P006,Coca-Cola 600ml,Beverages,South,277,79,98,81,40,0,Sunny,0,42.89,High
2024-12-02,1,P007,Parle-G 800g,Snacks,South,150,37,54,41,65,15,Sunny,0,70.55,High
2024-12-02,1,P008,Surf Excel 1kg,Cleaning,South,172,82,95,85,220,0,Cloudy,0,212.44,High
2024-12-02,1,P009,Amul Butter 500g,Dairy,South,177,73,85,77,275,15,Cloudy,1,262.55,High
2024-12-02,1,P010,Red Label Tea 500g,Beverages,South,260,100,102,99,255,0,Sunny,0,241.07,High
2024-12-03,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,198,62,75,60,58,10,Stormy,1,60.1,High
2024-12-03,1,P002,Britannia Good Day 600g,Snacks,South,133,33,37,33,120,20,Rainy,1,115.28,High
2024-12-03,1,P003,Aashirvaad Atta 5kg,Staples,South,241,91,99,89,248,5,Cloudy,0,258.78,High
2024-12-03,1,P004,Maggi 2-Minute Noodles,Snacks,South,194,78,89,76,48,0,Cloudy,0,48.03,High
2024-12-03,1,P005,Tata Salt 1kg,Staples,South,164,57,71,57,22,15,Sunny,0,21.02,High
2024-12-03,1,P006,Coca-Cola 600ml,Beverages,South,55,28,36,26,40,15,Cloudy,0,39.74,High
2024-12-03,1,P007,Parle-G 800g,Snacks,South,172,91,94,94,65,15,Cloudy,0,66.42,High
2024-12-03,1,P008,Surf Excel 1kg,Cleaning,South,240,78,79,74,220,0,Sunny,0,233.78,High
2024-12-03,1,P009,Amul Butter 500g,Dairy,South,82,84,92,80,275,0,Stormy,0,255.53,High
2024-12-03,1,P010,Red Label Tea 500g,Beverages,South,240,67,84,70,255,20,Sunny,0,277.79,High
2024-12-04,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,113,97,116,96,58,15,Sunny,0,54.9,High
2024-12-04,1,P002,Britannia Good Day 600g,Snacks,South,122,101,105,102,120,0,Stormy,0,117.63,High
2024-12-04,1,P003,Aashirvaad Atta 5kg,Staples,South,140,29,33,25,248,0,Rainy,1,229.84,High
2024-12-04,1,P004,Maggi 2-Minute Noodles,Snacks,South,203,84,89,82,48,15,Rainy,0,44.27,High
2024-12-04,1,P005,Tata Salt 1kg,Staples,South,200,35,38,35,22,0,Cloudy,0,20.97,High
2024-12-04,1,P006,Coca-Cola 600ml,Beverages,South,76,89,92,87,40,0,Sunny,0,37.85,High
2024-12-04,1,P007,Parle-G 800g,Snacks,South,189,87,97,82,65,0,Sunny,0,62.95,High
2024-12-04,1,P008,Surf Excel 1kg,Cleaning,South,185,50,63,48,220,15,Stormy,1,234.28,High
2024-12-04,1,P009,Amul Butter 500g,Dairy,South,65,93,112,90,275,10,Stormy,0,289.3,High
2024-12-04,1,P010,Red Label Tea 500g,Beverages,South,160,113,120,115,255,15,Cloudy,1,276.35,High
2024-12-05,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,193,47,56,44,58,20,Cloudy,0,60.59,High
2024-12-05,1,P002,Britannia Good Day 600g,Snacks,South,245,82,87,84,120,0,Rainy,1,127.05,High
2024-12-05,1,P003,Aashirvaad Atta 5kg,Staples,South,294,87,104,83,248,10,Stormy,0,261.33,High
2024-12-05,1,P004,Maggi 2-Minute Noodles,Snacks,South,137,59,77,54,48,10,Cloudy,1,47.68,High
2024-12-05,1,P005,Tata Salt 1kg,Staples,South,102,64,76,68,22,15,Rainy,0,22.31,High
2024-12-05,1,P006,Coca-Cola 600ml,Beverages,South,285,47,59,43,40,0,Stormy,0,37.53,High
2024-12-05,1,P007,Parle-G 800g,Snacks,South,193,79,89,75,65,5,Stormy,0,61.9,High
2024-12-05,1,P008,Surf Excel 1kg,Cleaning,South,124,84,101,79,220,0,Stormy,0,226.62,High
2024-12-05,1,P009,Amul Butter 500g,Dairy,South,272,113,121,117,275,10,Sunny,0,277.41,High
2024-12-05,1,P010,Red Label Tea 500g,Beverages,South,161,45,50,48,255,0,Cloudy,0,274.46,High
2024-12-06,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,241,109,116,108,58,0,Stormy,0,57.8,High
2024-12-06,1,P002,Britannia Good Day 600g,Snacks,South,210,88,93,83,120,5,Stormy,0,128.3,High
2024-12-06,1,P003,Aashirvaad Atta 5kg,Staples,South,98,47,57,44,248,20,Cloudy,0,240.26,High
2024-12-06,1,P004,Maggi 2-Minute Noodles,Snacks,South,173,24,38,22,48,15,Stormy,1,46.45,High
2024-12-06,1,P005,Tata Salt 1kg,Staples,South,125,113,128,113,22,5,Cloudy,0,20.1,High
2024-12-06,1,P006,Coca-Cola 600ml,Beverages,South,122,91,97,86,40,0,Cloudy,1,41.56,High
2024-12-06,1,P007,Parle-G 800g,Snacks,South,274,40,41,37,65,0,Stormy,1,67.76,High
2024-12-06,1,P008,Surf Excel 1kg,Cleaning,South,103,98,109,101,220,15,Sunny,0,226.92,High
2024-12-06,1,P009,Amul Butter 500g,Dairy,South,175,92,107,95,275,0,Rainy,1,285.58,High
2024-12-06,1,P010,Red Label Tea 500g,Beverages,South,196,98,108,101,255,20,Rainy,0,237.12,High
2024-12-07,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,79,88,91,84,58,15,Sunny,0,58.95,High
2024-12-07,1,P002,Britannia Good Day 600g,Snacks,South,211,117,122,112,120,20,Stormy,1,108.43,High
2024-12-07,1,P003,Aashirvaad Atta 5kg,Staples,South,169,100,118,100,248,0,Sunny,1,252.46,High
2024-12-07,1,P004,Maggi 2-Minute Noodles,Snacks,South,108,81,99,83,48,0,Rainy,1,49.77,High
2024-12-07,1,P005,Tata Salt 1kg,Staples,South,56,92,109,88,22,0,Sunny,0,23.2,High
2024-12-07,1,P006,Coca-Cola 600ml,Beverages,South,133,83,96,87,40,0,Rainy,0,38.94,High
2024-12-07,1,P007,Parle-G 800g,Snacks,South,105,100,109,97,65,0,Stormy,0,64.24,High
2024-12-07,1,P008,Surf Excel 1kg,Cleaning,South,236,111,130,109,220,0,Stormy,0,224.7,High
2024-12-07,1,P009,Amul Butter 500g,Dairy,South,142,40,48,38,275,0,Cloudy,0,274.86,High
2024-12-07,1,P010,Red Label Tea 500g,Beverages,South,63,130,132,126,255,0,Rainy,0,252.56,High
2024-12-08,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,74,134,150,129,58,0,Sunny,0,58.41,High
2024-12-08,1,P002,Britannia Good Day 600g,Snacks,South,69,103,120,107,120,0,Sunny,1,112.29,High
2024-12-08,1,P003,Aashirvaad Atta 5kg,Staples,South,64,76,91,74,248,15,Stormy,0,238.85,High
2024-12-08,1,P004,Maggi 2-Minute Noodles,Snacks,South,115,60,70,57,48,10,Rainy,0,51.16,High
2024-12-08,1,P005,Tata Salt 1kg,Staples,South,86,52,57,48,22,15,Cloudy,0,22.58,High
2024-12-08,1,P006,Coca-Cola 600ml,Beverages,South,58,54,66,52,40,10,Cloudy,0,40.86,High
2024-12-08,1,P007,Parle-G 800g,Snacks,South,138,123,126,127,65,0,Sunny,0,59.54,High
2024-12-08,1,P008,Surf Excel 1kg,Cleaning,South,252,32,43,35,220,20,Sunny,0,228.12,High
2024-12-08,1,P009,Amul Butter 500g,Dairy,South,276,52,69,55,275,5,Stormy,0,266.81,High
2024-12-08,1,P010,Red Label Tea 500g,Beverages,South,293,66,78,70,255,20,Sunny,0,234.35,High
2024-12-09,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,196,59,64,60,58,20,Rainy,0,60.67,High
2024-12-09,1,P002,Britannia Good Day 600g,Snacks,South,223,96,115,92,120,0,Rainy,0,108.47,High
2024-12-09,1,P003,Aashirvaad Atta 5kg,Staples,South,226,99,107,96,248,20,Sunny,0,249.89,High
2024-12-09,1,P004,Maggi 2-Minute Noodles,Snacks,South,89,57,59,57,48,10,Rainy,0,48.86,High
2024-12-09,1,P005,Tata Salt 1kg,Staples,South,107,50,65,45,22,5,Cloudy,0,23.53,High
2024-12-09,1,P006,Coca-Cola 600ml,Beverages,South,75,22,22,17,40,0,Cloudy,0,36.32,High
2024-12-09,1,P007,Parle-G 800g,Snacks,South,275,58,66,56,65,5,Cloudy,0,62.07,High
2024-12-09,1,P008,Surf Excel 1kg,Cleaning,South,158,81,81,77,220,5,Stormy,1,230.27,High
2024-12-09,1,P009,Amul Butter 500g,Dairy,South,277,94,97,97,275,15,Stormy,0,283.98,High
2024-12-09,1,P010,Red Label Tea 500g,Beverages,South,104,81,87,76,255,0,Cloudy,0,275.72,High
2024-12-10,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,161,93,107,90,58,15,Sunny,0,58.6,High
2024-12-10,1,P002,Britannia Good Day 600g,Snacks,South,246,40,47,42,120,15,Rainy,0,117.72,High
2024-12-10,1,P003,Aashirvaad Atta 5kg,Staples,South,283,51,63,49,248,15,Rainy,0,233.59,High
2024-12-10,1,P004,Maggi 2-Minute Noodles,Snacks,South,78,21,31,25,48,5,Rainy,0,48.53,High
2024-12-10,1,P005,Tata Salt 1kg,Staples,South,236,58,77,56,22,15,Sunny,1,19.96,High
2024-12-10,1,P006,Coca-Cola 600ml,Beverages,South,127,88,92,88,40,10,Stormy,1,43.65,High
2024-12-10,1,P007,Parle-G 800g,Snacks,South,72,79,92,80,65,0,Sunny,0,69.11,High
2024-12-10,1,P008,Surf Excel 1kg,Cleaning,South,286,103,111,98,220,0,Sunny,1,213.52,High
2024-12-10,1,P009,Amul Butter 500g,Dairy,South,288,60,79,58,275,0,Sunny,0,295.12,High
2024-12-10,1,P010,Red Label Tea 500g,Beverages,South,251,71,85,68,255,0,Cloudy,0,277.0,High
2024-12-11,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,61,72,74,73,58,10,Stormy,0,59.35,High
2024-12-11,1,P002,Britannia Good Day 600g,Snacks,South,230,104,111,99,120,0,Stormy,0,110.93,High
2024-12-11,1,P003,Aashirvaad Atta 5kg,Staples,South,213,108,115,112,248,20,Rainy,0,233.52,High
2024-12-11,1,P004,Maggi 2-Minute Noodles,Snacks,South,158,76,94,73,48,0,Rainy,0,51.87,High
2024-12-11,1,P005,Tata Salt 1kg,Staples,South,182,74,89,77,22,5,Cloudy,0,20.28,High
2024-12-11,1,P006,Coca-Cola 600ml,Beverages,South,211,51,66,51,40,0,Rainy,0,42.51,High
2024-12-11,1,P007,Parle-G 800g,Snacks,South,242,62,77,60,65,0,Cloudy,1,68.76,High
2024-12-11,1,P008,Surf Excel 1kg,Cleaning,South,258,81,84,79,220,15,Cloudy,0,230.82,High
2024-12-11,1,P009,Amul Butter 500g,Dairy,South,289,46,55,44,275,0,Cloudy,0,292.41,High
2024-12-11,1,P010,Red Label Tea 500g,Beverages,South,71,49,66,48,255,0,Sunny,1,280.16,High
2024-12-12,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,132,49,56,46,58,10,Cloudy,0,60.17,High
2024-12-12,1,P002,Britannia Good Day 600g,Snacks,South,122,31,32,27,120,5,Rainy,0,115.12,High
2024-12-12,1,P003,Aashirvaad Atta 5kg,Staples,South,158,42,45,45,248,20,Cloudy,1,260.99,High
2024-12-12,1,P004,Maggi 2-Minute Noodles,Snacks,South,293,36,36,34,48,20,Rainy,0,45.4,High
2024-12-12,1,P005,Tata Salt 1kg,Staples,South,233,94,100,97,22,0,Stormy,0,21.28,High
2024-12-12,1,P006,Coca-Cola 600ml,Beverages,South,261,111,119,107,40,15,Stormy,0,39.79,High
2024-12-12,1,P007,Parle-G 800g,Snacks,South,279,58,66,53,65,20,Sunny,1,62.18,High
2024-12-12,1,P008,Surf Excel 1kg,Cleaning,South,196,23,27,27,220,5,Sunny,0,239.35,High
2024-12-12,1,P009,Amul Butter 500g,Dairy,South,218,94,109,94,275,20,Cloudy,0,296.02,High
2024-12-12,1,P010,Red Label Tea 500g,Beverages,South,122,100,118,100,255,5,Stormy,0,233.1,High
2024-12-13,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,120,103,119,98,58,15,Rainy,1,60.23,High
2024-12-13,1,P002,Britannia Good Day 600g,Snacks,South,65,64,77,65,120,10,Sunny,0,125.07,High
2024-12-13,1,P003,Aashirvaad Atta 5kg,Staples,South,138,87,93,84,248,0,Cloudy,0,272.44,High
2024-12-13,1,P004,Maggi 2-Minute Noodles,Snacks,South,237,105,114,106,48,0,Stormy,1,49.82,High
2024-12-13,1,P005,Tata Salt 1kg,Staples,South,69,44,61,43,22,15,Stormy,1,21.84,High
2024-12-13,1,P006,Coca-Cola 600ml,Beverages,South,120,60,70,58,40,0,Stormy,0,39.71,High
2024-12-13,1,P007,Parle-G 800g,Snacks,South,142,96,100,92,65,0,Cloudy,0,58.75,High
2024-12-13,1,P008,Surf Excel 1kg,Cleaning,South,188,96,112,93,220,20,Rainy,0,240.22,High
2024-12-13,1,P009,Amul Butter 500g,Dairy,South,168,71,75,71,275,0,Cloudy,0,268.91,High
2024-12-13,1,P010,Red Label Tea 500g,Beverages,South,143,36,41,38,255,10,Cloudy,0,272.13,High
2024-12-14,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,165,49,60,53,58,0,Rainy,1,55.21,High
2024-12-14,1,P002,Britannia Good Day 600g,Snacks,South,242,27,27,27,120,5,Rainy,1,110.12,High
2024-12-14,1,P003,Aashirvaad Atta 5kg,Staples,South,272,103,103,103,248,15,Cloudy,0,258.71,High
2024-12-14,1,P004,Maggi 2-Minute Noodles,Snacks,South,112,135,153,138,48,0,Stormy,0,51.93,High
2024-12-14,1,P005,Tata Salt 1kg,Staples,South,77,112,119,109,22,10,Cloudy,0,20.94,High
2024-12-14,1,P006,Coca-Cola 600ml,Beverages,South,110,98,106,101,40,10,Cloudy,0,38.65,High
2024-12-14,1,P007,Parle-G 800g,Snacks,South,175,125,126,124,65,0,Cloudy,0,66.92,High
2024-12-14,1,P008,Surf Excel 1kg,Cleaning,South,141,122,125,121,220,20,Cloudy,0,213.19,High
2024-12-14,1,P009,Amul Butter 500g,Dairy,South,256,86,89,87,275,15,Cloudy,0,292.15,High
2024-12-14,1,P010,Red Label Tea 500g,Beverages,South,150,122,132,119,255,10,Sunny,1,246.7,High
2024-12-15,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,173,51,68,53,58,0,Cloudy,1,53.03,High
2024-12-15,1,P002,Britannia Good Day 600g,Snacks,South,276,59,75,59,120,5,Stormy,1,130.65,High
2024-12-15,1,P003,Aashirvaad Atta 5kg,Staples,South,151,49,65,48,248,0,Rainy,1,267.73,High
2024-12-15,1,P004,Maggi 2-Minute Noodles,Snacks,South,198,81,87,84,48,10,Rainy,0,51.3,High
2024-12-15,1,P005,Tata Salt 1kg,Staples,South,84,39,42,42,22,20,Stormy,0,22.04,High
2024-12-15,1,P006,Coca-Cola 600ml,Beverages,South,135,39,55,41,40,0,Cloudy,0,43.89,High
2024-12-15,1,P007,Parle-G 800g,Snacks,South,285,114,119,118,65,10,Stormy,0,69.82,High
2024-12-15,1,P008,Surf Excel 1kg,Cleaning,South,224,77,82,78,220,20,Rainy,0,236.27,High
2024-12-15,1,P009,Amul Butter 500g,Dairy,South,92,50,55,48,275,0,Sunny,0,261.95,High
2024-12-15,1,P010,Red Label Tea 500g,Beverages,South,245,66,85,70,255,0,Sunny,0,261.96,High
2024-12-16,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,124,47,51,46,58,0,Stormy,1,52.69,High
2024-12-16,1,P002,Britannia Good Day 600g,Snacks,South,279,86,93,89,120,10,Sunny,0,113.68,High
2024-12-16,1,P003,Aashirvaad Atta 5kg,Staples,South,150,34,40,36,248,0,Sunny,0,264.7,High
2024-12-16,1,P004,Maggi 2-Minute Noodles,Snacks,South,66,64,70,63,48,10,Sunny,0,45.07,High
2024-12-16,1,P005,Tata Salt 1kg,Staples,South,60,81,83,76,22,0,Rainy,0,22.46,High
2024-12-16,1,P006,Coca-Cola 600ml,Beverages,South,117,94,111,92,40,10,Rainy,0,39.35,High
2024-12-16,1,P007,Parle-G 800g,Snacks,South,91,70,74,73,65,0,Rainy,0,70.37,High
2024-12-16,1,P008,Surf Excel 1kg,Cleaning,South,139,48,52,51,220,5,Sunny,0,216.61,High
2024-12-16,1,P009,Amul Butter 500g,Dairy,South,224,60,76,56,275,20,Cloudy,0,274.24,High
2024-12-16,1,P010,Red Label Tea 500g,Beverages,South,243,66,85,65,255,20,Cloudy,0,251.96,High
2024-12-17,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,120,23,37,19,58,5,Stormy,1,53.53,High
2024-12-17,1,P002,Britannia Good Day 600g,Snacks,South,235,115,132,112,120,0,Sunny,0,120.2,High
2024-12-17,1,P003,Aashirvaad Atta 5kg,Staples,South,93,36,50,39,248,20,Rainy,0,225.37,High
2024-12-17,1,P004,Maggi 2-Minute Noodles,Snacks,South,226,55,65,53,48,0,Cloudy,0,49.92,High
2024-12-17,1,P005,Tata Salt 1kg,Staples,South,231,58,58,62,22,5,Rainy,0,23.07,High
2024-12-17,1,P006,Coca-Cola 600ml,Beverages,South,223,38,41,34,40,0,Cloudy,0,40.69,High
2024-12-17,1,P007,Parle-G 800g,Snacks,South,147,81,82,80,65,5,Sunny,0,70.62,High
2024-12-17,1,P008,Surf Excel 1kg,Cleaning,South,51,55,62,53,220,15,Stormy,0,229.17,High
2024-12-17,1,P009,Amul Butter 500g,Dairy,South,275,70,85,72,275,5,Rainy,0,264.05,High
2024-12-17,1,P010,Red Label Tea 500g,Beverages,South,224,61,69,61,255,10,Stormy,0,239.21,High
2024-12-18,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,101,45,55,46,58,5,Rainy,0,52.45,High
2024-12-18,1,P002,Britannia Good Day 600g,Snacks,South,279,76,77,73,120,0,Rainy,0,117.94,High
2024-12-18,1,P003,Aashirvaad Atta 5kg,Staples,South,232,103,116,105,248,10,Stormy,0,253.48,High
2024-12-18,1,P004,Maggi 2-Minute Noodles,Snacks,South,288,62,64,60,48,20,Cloudy,0,47.55,High
2024-12-18,1,P005,Tata Salt 1kg,Staples,South,169,109,120,108,22,0,Stormy,1,22.41,High
2024-12-18,1,P006,Coca-Cola 600ml,Beverages,South,150,92,100,95,40,0,Cloudy,1,36.76,High
2024-12-18,1,P007,Parle-G 800g,Snacks,South,221,54,55,50,65,0,Stormy,0,58.64,High
2024-12-18,1,P008,Surf Excel 1kg,Cleaning,South,280,39,40,38,220,15,Rainy,0,198.5,High
2024-12-18,1,P009,Amul Butter 500g,Dairy,South,130,44,56,44,275,0,Sunny,1,257.36,High
2024-12-18,1,P010,Red Label Tea 500g,Beverages,South,71,25,35,24,255,0,Stormy,0,242.13,High
2024-12-19,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,84,101,102,104,58,10,Cloudy,1,53.88,High
2024-12-19,1,P002,Britannia Good Day 600g,Snacks,South,275,65,67,64,120,0,Rainy,0,110.11,High
2024-12-19,1,P003,Aashirvaad Atta 5kg,Staples,South,126,94,97,90,248,15,Stormy,0,227.69,High
2024-12-19,1,P004,Maggi 2-Minute Noodles,Snacks,South,206,46,50,46,48,0,Cloudy,0,45.76,High
2024-12-19,1,P005,Tata Salt 1kg,Staples,South,132,80,95,84,22,10,Cloudy,0,23.27,High
2024-12-19,1,P006,Coca-Cola 600ml,Beverages,South,169,54,65,51,40,20,Sunny,0,43.65,High
2024-12-19,1,P007,Parle-G 800g,Snacks,South,236,97,105,94,65,15,Stormy,0,68.24,High
2024-12-19,1,P008,Surf Excel 1kg,Cleaning,South,136,97,114,99,220,0,Stormy,1,202.45,High
2024-12-19,1,P009,Amul Butter 500g,Dairy,South,238,35,48,34,275,5,Sunny,1,290.75,High
2024-12-19,1,P010,Red Label Tea 500g,Beverages,South,243,35,44,32,255,10,Stormy,0,241.34,High
2024-12-20,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,167,49,57,47,58,0,Cloudy,0,56.36,High
2024-12-20,1,P002,Britannia Good Day 600g,Snacks,South,78,87,101,86,120,20,Stormy,0,125.01,High
